"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est plotstructure","Mean SE plotstructure","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"3089","gpm376",6906.15,5.46106787937672,0.0651844757960081,4.52996542652574,0.103831829438824,7.05866595276638,0.132820286533966,62.5524143524473,0.954198943294695,4.97028471209987,0.150987954979728,-0.709608212184577,0.297955557306814,-0.0137808719507368,-0.0137808719507368,-0.9124728999227,0.60961850123374,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515
"3090","npi445a",6907.26,5.77405043954564,0.0557417857796539,4.61924989935219,0.099298486506247,7.50479117265038,0.11149820783397,62.7396894340313,0.961161287851629,4.98668486325907,0.157629173369163,-0.839714111495967,0.298699439702972,-0.0307809424701349,-0.0307809424701349,-0.922505867929515,0.609428968559219,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374,59.638762511374
"3091","bnlg1712",6907.86,5.77137999359152,0.0558162632037281,4.61685882155016,0.099417272702288,7.50087018653863,0.11167092738856,62.7398952399063,0.961157664902805,4.98666329577873,0.157618893755124,-0.839708064349909,0.298698035847637,-0.0307790017351205,-0.0307790017351205,-0.922626211238491,0.609430854766793,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157,59.799823633157
"3092","AY112073",6910.16,6.19091579691993,0.0452542858474787,5.41922986347506,0.0665624328611601,8.59130063111846,0.0721675682558335,62.6620761205244,0.964080408416221,4.98586586464315,0.163223206561117,-0.863243332028884,0.300625638807701,-0.0178363283127841,-0.0178363283127841,-0.888686121132894,0.611483033924807,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349,59.6063730084349
"3093","AY111178",6917.46,5.07118992364749,0.0792145755934178,5.78052323851673,0.0555616747057379,7.62671010875132,0.106249976016218,62.2024245329682,0.953022251060016,5.02799951980752,0.147798608101989,-0.48625099954506,0.297662711783125,-0.057192012954198,-0.057192012954198,-0.853818478454336,0.60948612849333,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976,60.2719123505976
"3094","bnlg1655",6918.06,4.65800783303928,0.0973927100595073,5.34024723005883,0.0692436652225659,7.06663283206114,0.13240860518834,62.2242401689615,0.952288072436489,5.02923398630208,0.146878011757626,-0.486183019807975,0.297388587549281,-0.0640853852396379,-0.0640853852396379,-0.855629978914294,0.608689094264659,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146,60.0977734753146
"3095","umc1336",6918.36,4.65832191850994,0.0973774164428251,5.34041693026324,0.069237790139749,7.06703324237386,0.132387945355765,62.2241485046939,0.952290663767607,5.02924525020965,0.146879932891577,-0.486156072505554,0.297388818003972,-0.0640942665392958,-0.0640942665392958,-0.855584735252991,0.608688881829507,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675
"3096","gpm13",6920.48,1.14848475036471,0.56313134951636,3.0152860339875,0.22143127312393,3.90291133045763,0.419304802716643,62.3975780777745,0.958379961677419,5.03844495101987,0.147020794157713,-0.539823460694409,0.298711966079416,-0.0659095779924012,-0.0659095779924012,-0.912879642950789,0.610125072132989,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855,61.2150982419855
"3097","gpm605",6921.49,2.97466101468083,0.225975089928407,4.54565035967721,0.103020716507219,5.79294065648167,0.21515443014587,62.3082734363062,0.958914214826459,5.04121169469214,0.147361281329297,-0.59790780295494,0.298326567885178,-0.064009269603068,-0.064009269603068,-0.837190896123278,0.610186397157825,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934,61.5361570247934
"3098","IDP1446",6922.16,4.85359015956587,0.0883194362261304,5.47391178439268,0.0647672054673748,7.39388957825757,0.11648036783091,62.3020903037347,0.955889015314631,5.03277078055426,0.14679329745876,-0.559342229081151,0.297743021742166,-0.0688151488139579,-0.0688151488139579,-0.852762919222198,0.608552446161705,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341,60.0498588899341
"3099","fie2",6922.17,4.85339989103604,0.0883278388304551,5.47370444103875,0.0647739203402427,7.39359152366105,0.116494031573716,62.3021053637369,0.95588911512743,5.03276871484115,0.146793302976346,-0.559343352412062,0.297743101266927,-0.068814432407599,-0.068814432407599,-0.852776121393438,0.60855265773197,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446,60.1399808245446
"3100","IDP1502",6927.22,4.4793854321508,0.106491222392888,5.41748673418223,0.0666204716130095,6.94920780971205,0.138596829186814,62.1210888216254,0.95465754794377,5.03243217072593,0.148748627000729,-0.398675505029928,0.299912675444522,-0.0667969985310702,-0.0667969985310702,-0.842271563436834,0.60875485402419,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219,59.9373219373219
"3101","bnlg640",6928.19,4.46732237569294,0.107135468147009,5.41405099016859,0.0667350154139,6.93464281082274,0.139382627115855,62.1236460683438,0.954638261863585,5.03235981246244,0.148709216838551,-0.399362923691268,0.299906939480982,-0.066806391236207,-0.066806391236207,-0.843443296488478,0.608768342010263,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675,60.0768509840675
"3102","IDP1429",6932.27,4.33343693371338,0.114552909976493,5.42370144960913,0.0664137792764948,6.82022042982867,0.145699276172527,62.0409344454022,0.954896051302314,5.03280238852549,0.151502916823127,-0.325275545996779,0.298438614570065,-0.0667681883071814,-0.0667681883071814,-0.837809573745431,0.60883976768305,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925,60.4410354745925
"3103","IDP3973",6932.37,4.33242004475102,0.114611168580751,5.42158919143465,0.0664839578528769,6.81813378088881,0.145816862244236,62.0409449813386,0.954897046214612,5.03280047043226,0.15149898373955,-0.325272933791924,0.298439682045904,-0.0667751732279759,-0.0667751732279759,-0.837787642835675,0.60884047122116,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443,60.0581613508443
"3104","umc64a",6932.38,4.34441832761095,0.113925658263595,5.45426280159421,0.0654066462675013,6.85619285143922,0.143685753016018,62.0467141783485,0.955489920095494,5.03364534193845,0.151329585024023,-0.333299960776744,0.298822960461837,-0.0674354875559295,-0.0674354875559295,-0.835897105813015,0.608841471094618,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458,60.6969990319458
"3105","umc2348",6934.68,1.28218716134569,0.526716102423707,3.5686031326831,0.167914297051413,3.99179442164639,0.407117493020069,61.9465082424046,0.957089169908314,5.04254239800367,0.158012280864357,-0.218613879612342,0.298718194510308,-0.0608131005471585,-0.0608131005471585,-0.85064249877156,0.610574157238208,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364,60.3636363636364
"3106","IDP1618",6936.05,4.27717395847588,0.117821209269526,4.86649473393294,0.0877514083698175,6.20806143941938,0.184139597573993,62.0570058081157,0.954753030585418,5.01225009067207,0.152293853261967,-0.296324364628087,0.300538749068345,-0.0435237669863812,-0.0435237669863812,-0.868393710166235,0.609534028889387,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055,60.3884372177055
"3107","IDP2561",6937.33,4.27573240873226,0.117906162448914,4.86235388750036,0.0879332791327255,6.20447576569496,0.184389440617692,62.057184611083,0.954751332187997,5.01223000696924,0.152285639457665,-0.296519329395798,0.300543535741719,-0.043526756818623,-0.043526756818623,-0.868304444216331,0.609538051992111,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751,60.4475843208751
"3108","gpm468b",6937.68,1.22054415337875,0.543203056078021,2.38982573708771,0.302730330367532,3.12755758164738,0.536710449265595,62.1787777314813,0.9583358276044,5.02187789518838,0.152968252930809,-0.39294196836545,0.301575631398791,-0.0448771527408965,-0.0448771527408965,-0.877902158594311,0.611875771165167,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451,61.7726692209451
"3109","IDP2",6938.28,4.62222707397183,0.0991507820021499,5.60707670640074,0.0605952753661995,7.10545786587047,0.130419106983088,62.1465379949,0.950338714613987,5.02630875440173,0.146563496741875,-0.436189275851454,0.300609321196575,-0.0596630157849873,-0.0596630157849873,-0.82908533279239,0.608737289426128,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561,61.2074521651561
"3110","umc1246",6938.29,4.51707059226616,0.104503439302514,5.22530403580452,0.0733397871996561,6.79456980764932,0.147150762772431,62.1456624179056,0.950549163320771,5.02466896010846,0.146998448521581,-0.4291638832085,0.300542566381105,-0.0604115059147373,-0.0604115059147373,-0.829329443655447,0.609012399522092,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971,60.3731884057971
"3111","gpm512",6940.32,8.20714424670387,0.016513581369378,5.90809857023369,0.0521281960770079,9.69171841868309,0.0459534833254348,62.0078280690509,0.951251769219473,5.01984105335104,0.147812300263954,-0.529993935884324,0.301199409663422,-0.0623025745060827,-0.0623025745060827,-0.703230410108911,0.610053233458396,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278,61.7722908093278
"3112","mmp16",6941.69,4.48081353813826,0.106415209158701,5.00417572167976,0.0819137953562215,6.54149811806834,0.162194373993282,62.1032077438258,0.946041438435955,5.01114872116151,0.147385735956317,-0.397547774329159,0.299146306099865,-0.0497593300460284,-0.0497593300460284,-0.821948133579087,0.609630460245531,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322,59.8728813559322
"3113","IDP2579",6942.39,4.4773042445238,0.106602094176343,5.01524661655927,0.0814616185026414,6.5623841558498,0.160901873007892,62.1218771993985,0.948471431855352,5.01318457538016,0.148295186983233,-0.411377317004645,0.300579298257542,-0.0517416465017763,-0.0517416465017763,-0.822651018178963,0.609538450232317,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201,60.2420091324201
"3114","IDP2556",6942.4,4.47720195247108,0.106607546589296,5.01523502845924,0.0814620904967008,6.56227054598137,0.16090887824239,62.1218388288504,0.948473344010013,5.01318734774584,0.148297351889782,-0.411328151693669,0.300580577097591,-0.0517420160057779,-0.0517420160057779,-0.822660317105272,0.609538385618765,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493,60.6211453744493
"3115","gpm28a",6942.54,4.4731542401044,0.106823523410944,5.01009390580789,0.081671763168815,6.55411043192247,0.161412758580472,62.1207451657833,0.94830939423571,5.01303475417307,0.147963975918343,-0.410426191128765,0.300515482396226,-0.0516022377270159,-0.0516022377270159,-0.822753660880627,0.609549243248097,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712,61.4818092428712
"3116","rz69",6943.5,4.34332292144134,0.113988072788819,5.14375207205623,0.0763920965829343,6.5565629967943,0.161261164499007,62.0566778843021,0.952784858292688,5.02206417380346,0.151230554598664,-0.336348444731052,0.300923847694702,-0.0568803836203776,-0.0568803836203776,-0.831949158992094,0.609277146528742,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667,60.3166666666667
"3117","umc1077",6943.6,4.34302676410823,0.114004953240427,5.14321461755238,0.076412627979667,6.55597561304957,0.161297459175253,62.0566996075818,0.952784588141666,5.02206192036568,0.151241989486478,-0.336351445192839,0.300923395918848,-0.0568819461760204,-0.0568819461760204,-0.83195763682624,0.609277032706204,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297,60.1844225604297
"3118","AY110514",6944.6,4.36372671024349,0.112831090248841,5.21255705542431,0.0738087103651573,6.65039644277192,0.155557436264233,62.0844670096138,0.956946545777477,5.02634415989621,0.149933556154228,-0.356879414630311,0.300447832569365,-0.0600884211487988,-0.0600884211487988,-0.83287959980588,0.609120876282122,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611,60.1622769753611
"3119","gpm926j",6944.74,3.5822533282007,0.166772167565185,4.87147670075669,0.0875330930899571,5.85257806675307,0.210431662996889,62.0780841226648,0.958028932621332,5.0319997602589,0.14863654823525,-0.409964991574721,0.301241497120389,-0.0557274977330427,-0.0557274977330427,-0.80034331212844,0.6101359993127,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889,61.0988888888889
"3120","gpm805b",6944.91,1.95116965845474,0.37697182494253,3.53062980830785,0.171132887541726,4.12521838879032,0.389324550233912,62.1186905990156,0.959298379164993,5.0340506180849,0.148681316711867,-0.423112784338352,0.30149099386016,-0.0534553842916935,-0.0534553842916935,-0.813911990613391,0.610970030701104,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715,61.2479919678715
