"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"bnlg1651",5774.56,5.50763819519949,0.0636841800825986,4.59179780458555,0.100670859317556,7.23501321851641,0.123977926066306,58.9479166666675,58.370551939491,59.525281393844,6.41010642183649,5.69727051360339,7.21213153582228,61.0127298444138,60.6563032524067,61.369156436421,6.26093225761896,5.80713535897103,6.75019098253624
"nfa102b",5775.86,5.43357427635244,0.0660867412699164,4.51651308247406,0.104532574208434,7.10651343025959,0.130365403322494,60.0903010033437,59.5467424164252,60.6338595902621,8.03214957661328,7.25660601326317,8.89057869521533,61.0567272727263,60.6969443043154,61.4165102411372,8.05594493371599,7.53415827377776,8.61386851945217
"hdt102",5775.87,5.43361839279518,0.0660852835300254,4.51656319596209,0.104529954995295,7.1065887211239,0.130361573547895,59.2263843648197,58.674590584117,59.7781781455225,9.14880425875632,8.3168016285733,10.0640394111932,61.071480144403,60.7118726858012,61.4310876030049,8.98432119071786,8.43169412646768,9.57316833927864
"gpm692c",5775.88,5.43366248135884,0.0660838267434672,4.51659190475545,0.104528454541626,7.10664025176205,0.130358952429984,62.1533477321794,61.5842299549582,62.7224655094005,9.03017615316611,8.12365915958537,10.037851140147,61.2168405365104,60.8481958186554,61.5854852543655,9.84077411152821,9.2478903401034,10.4716677590968
"IDP788",5775.89,5.43278133286478,0.0661129479902405,4.51731675722183,0.104490577551807,7.10595423184491,0.13039385097044,59.3259911894267,58.8002801162176,59.8517022626359,9.83641753026974,9.00982274369012,10.7388472095701,60.9122257053286,60.5336799068202,61.290771503837,9.71306696144854,9.10976995480186,10.3563174773534
"hda103",5779.28,5.395031855823,0.0673726635995806,4.49870339713477,0.105467577184302,7.05406886092117,0.133058372448335,59.9004975124372,59.3698650360862,60.4311299887881,7.81206865774219,7.05667571344786,8.64832382717777,60.9528089887634,60.5812507971466,61.3243671803803,8.0729778462469,7.53964590397851,8.64403609081998
"umc1316",5781.78,5.40269380188525,0.0671150545041078,4.60016314329964,0.100250665777061,7.16698665563608,0.127322519875276,59.5985401459869,59.0186420247136,60.1784382672602,9.44698420267881,8.55475009595913,10.4322755807699,61.0900070871739,60.7325765709741,61.4474376033736,9.3577383504169,8.79670099508991,9.95455763288316
"isu114",5782.78,3.9516205882866,0.138648920305742,2.81881271471825,0.244288260044775,5.2502541352547,0.26256995773583,58.6740994854192,58.1050166086621,59.2431823621763,7.5375334707656,6.76972291518882,8.39242780460639,61.0220797720787,60.6654073026754,61.3787522414819,7.37791514292056,6.8844197430171,7.90678574056278
"umc1777",5782.98,4.07426576465402,0.130402053446168,4.67189247745044,0.0967189200257103,5.85007872044377,0.210627737494006,60.502040816327,59.9949777182338,61.0091039144202,12.6644947746107,11.7360151368108,13.6664298764467,60.498864496594,60.1315137325892,60.8662152605989,12.3114400822571,11.6317045761005,13.0308980861188
"gpm204b",5787.49,3.3373801026522,0.188493821216031,0.991697015055086,0.609053901165713,3.67827865086391,0.451293049372236,64.217905405407,63.7403454291993,64.6954653816148,9.05769293952997,8.26597045439424,9.92524735473705,59.7470588235311,59.3138197447851,60.1802979022771,10.5967391337427,9.88346695318644,11.3614868952834
"IDP2146",5809.59,8.59464779219671,0.0136049185151178,7.24892472808273,0.0266634287015321,12.5007169239829,0.0139914681735159,61.987163029524,61.5356584890361,62.438667570012,8.93334323709708,8.22264078444221,9.70547339764421,59.4511589403963,59.0442307451866,59.858087135606,9.87046620207584,9.23477211572926,10.5499195676284
"gpm414c",5811.27,5.4148676643507,0.0667077705947481,4.57967398232354,0.101282970527675,7.1297685833219,0.129187411734186,62.3757828810016,61.7939446868257,62.9576210751774,6.29802036545891,5.55068406319109,7.145976977283,60.98220338983,60.5996794894523,61.3647272902076,6.44264835854153,5.94447001494652,6.98257670868094
"gpm328a",5811.35,5.40710195773235,0.0669672905955409,4.57811794312576,0.101361801325756,7.12126702401753,0.129616917144547,62.4295774647884,61.9306602067962,62.9284947227805,9.78442819723427,8.93275886018336,10.7172976059569,61.5142255005265,61.0755686087912,61.9528823922618,11.0085401438633,10.2596428079742,11.8121028545808
"gpm591b",5811.46,5.06547024808108,0.0794414406737233,4.60088562622035,0.100214457620492,6.78942588917594,0.147443425948234,62.4104134762638,61.9216588846713,62.8991680678562,9.30928527380598,8.52033581716174,10.171288335202,61.1971235194588,60.816317093216,61.5779299457016,9.70518347508772,9.08694252385126,10.3654871853636
"gpm531b",5811.84,4.14969961235627,0.125575286709136,3.88917624360933,0.1430461287877,7.81609108033726,0.0985521199105005,64.0350877192988,63.5488698634176,64.5213055751801,6.4103848534567,5.73968095944975,7.15946308858368,60.0199203187257,59.5858207787689,60.4540198586826,7.29019968139215,6.70772470144201,7.92325471901744
"umc2356",5812.98,2.74993988764068,0.252847195311268,2.62946452773094,0.268546213140094,5.24459051890786,0.263108868189647,61.6527977044473,61.1612928333717,62.144302575523,11.1012008863586,10.2410395472148,12.0336085561554,59.8690176322415,59.4642584444923,60.2737768199906,11.8969521647972,11.1851276529775,12.6540773787052
"sdg118",5813.98,5.98481385079115,0.0501665441631142,6.49649319775313,0.0388422542101591,9.67639782245428,0.0462461728532932,61.656812339332,61.2028022573466,62.1108224213174,10.9811113925363,10.1779381990163,11.8476655150986,59.7844262295086,59.3849690932892,60.183883365728,12.0333152955579,11.3251370244762,12.7857770452897
"umc1149",5813.99,6.08696921544677,0.0476684937491404,6.5814312955039,0.0372271983001799,9.81137895817484,0.0437277103227984,61.3629719853842,60.9180927058722,61.8078512648963,11.1279721759977,10.3371093473368,11.979341669795,59.7844262295088,59.3849733095562,60.1838791494615,12.1216315877113,11.4102840026263,12.8773264814775
"bnlg1152",5814.19,6.08751412256418,0.0476555080674581,6.58218464037786,0.0372131784812797,9.81239948861072,0.0437091795327362,61.5442583732063,61.1041698021338,61.9843469442788,11.6917617691118,10.8845653640758,12.5588196398572,59.6778350515469,59.2664930750752,60.0891770280186,12.8531239739395,12.097026287516,13.6564798623233
"AY109883",5815.79,6.95938580527562,0.0308168733602687,6.87809262958095,0.0320952795303064,10.9464237401769,0.0271727822374807,61.7262357414459,61.2641997368592,62.1882717460326,10.827175504181,10.028752372201,11.689163820944,60.7038327526143,60.3116099805281,61.0960555247004,11.0682539758169,10.3872095731483,11.7939515141655
"mmp32",5816.09,6.97132910506934,0.030633394163656,6.87402564734176,0.0321606113995875,10.9525349936029,0.0271026666390881,61.5668965517225,61.0824885978925,62.0513045055526,12.0110659171431,11.1239758953976,12.9688976156129,60.2571189279714,59.8533727086052,60.6608651473376,12.8197480719252,12.0757551658168,13.609578727867
"IDP421",5821.28,4.48408077671907,0.106241509138708,4.52311942729871,0.104187854740472,6.07695799975966,0.193474247355127,60.7988095238089,60.3298735251918,61.267745522426,10.744678978365,9.960119505875,11.5910382681676,60.1392070484575,59.7335754688204,60.5448386280947,10.7983230135657,10.1164495846308,11.5261563782663
"gpm375b",5822.14,4.29875668681332,0.116556593430916,4.34771906048208,0.113737794245923,5.79912263751536,0.214660567478124,62.0284974093282,61.5687075804292,62.4882872382271,7.97187480871226,7.29803210227991,8.70793483436827,60.8351749539613,60.4294867524417,61.240863155481,8.27273426248395,7.6791143622865,8.91224286407138
"gpm270a",5825.91,3.98825794451918,0.13613217744374,3.91635100051076,0.141115651661397,5.29290287256982,0.258542044360619,62.7910828025475,62.3506843099505,63.2314812951446,8.03139347596792,7.36899770090949,8.75333169908019,61.1165966386552,60.69256544039,61.5406278369204,8.43110811223093,7.79720548994522,9.11654618975876
"gpm395b",5827.67,3.66477445185453,0.160031081069829,4.00906121053368,0.134723519366339,4.99711204597529,0.287593945696616,62.662704309065,62.2032684891872,63.1221401289427,10.0133012889704,9.21663284260886,10.8788322607538,60.3904674610461,59.97512109912,60.8058138229722,11.4126437982818,10.6931992899063,12.1804929409112
"umc1728",5832.49,4.00085339179034,0.135277548545238,4.67753030997062,0.0964466614068023,5.78457361754656,0.215824445237622,60.5374707259963,60.0841318741718,60.9908095778208,11.7835520825114,10.9685224489697,12.6591435015298,60.616368286446,60.2178077407759,61.0149288321162,12.1249799822954,11.4056688745691,12.8896552396729
"hdt105",5834.07,4.68218196431406,0.0962226038017168,4.46720002407976,0.107142022446167,6.25154108908554,0.181134080896452,60.0371584699465,59.5930144043444,60.4813025355487,8.308756352456,7.66145308362477,9.01074918438528,60.9090909090922,60.4925473507276,61.3256344674568,8.3597224996286,7.75180551893434,9.0153139291353
"gpm687b",5835.72,4.38980899150107,0.111369197228621,4.4808319775632,0.106414228045593,5.97284386871327,0.201185509427197,61.9288097886549,61.5112625689462,62.3463570083636,9.13085878590459,8.46087974131528,9.85389046023367,60.6440677966111,60.1972052384666,61.0909303547556,9.89894494993918,9.18948713628834,10.6631751770975
"IDP771",5837.68,4.76945130748538,0.0921142473120635,4.52916860939978,0.103873205170458,6.37261794578054,0.172995526953319,59.8657648283049,59.4328900863843,60.2986395702255,6.75476928622217,6.18771810123698,7.37378583891357,60.9883040935684,60.5582134558659,61.4183947312708,6.88661366019634,6.32632781715356,7.4965207424457
"umc1905",5839.69,5.11405426080839,0.0775348993024015,5.47995035121096,0.0645719498328299,8.42540965748573,0.0771806927835046,58.1034482758611,57.6240937342781,58.5828028174441,9.17200758217572,8.45085520885421,9.9546993775669,61.9494324045397,61.5324324695338,62.3664323395456,8.6577183996522,8.02179881960377,9.34404982888597
"gpm205",5840.21,5.99404145582857,0.0499356187670321,4.58775629859544,0.100874495938397,7.64545606098186,0.105463718983175,59.5109034267913,59.018018658328,60.0037881952546,6.64999295155903,5.98619509678016,7.38739809525604,61.9923076923077,61.5130252910929,62.4715900935226,7.00541524639533,6.36795715115969,7.70668545806574
"IDP1436",5840.27,6.03138501015616,0.0490118827544599,4.48476640109311,0.106205094496656,7.60162657740256,0.107310588816871,59.6801661474565,59.2404194357484,60.1199128591646,10.7963055884276,10.0585459255044,11.5881773789154,61.1650390625006,60.7416450869427,61.5884330380586,10.7258889952478,10.0143550449681,11.4879784291435
"gpm701",5844.3,5.00296290584968,0.081963483594224,4.57493222152894,0.101523385221707,6.6896428873558,0.153226696078329,61.2713257965064,60.8569889674054,61.6856626256074,10.5509066026206,9.84130846556888,11.3116696348557,61.3837500000009,60.9051018577531,61.8623981422487,11.0115268509728,10.1976740132148,11.8903314062173
"chr116b",5845.23,5.10769136399816,0.0777819653897402,4.66741038663116,0.0969359145739599,6.88075663615397,0.142325479017845,59.8823000898459,59.4702289793898,60.294371200302,10.4617229927472,9.78462518475092,11.1856760898257,61.2290562036041,60.8007712126616,61.6573411945466,10.0547917704879,9.34981924741236,10.8129189316522
"IDP2426",5845.9,4.97969088975771,0.0829227817253988,5.80407191040693,0.0549113092066173,7.65430844875915,0.105094312483043,59.8759825327489,59.4723252165143,60.2796398489836,10.266743075387,9.60776843683459,10.9709152618518,61.2197149643682,60.7537944585043,61.6856354702322,10.173488556133,9.41615333776566,10.9917357639727
"IDP27",5847.21,2.60550537753266,0.271782629409061,5.15132262886226,0.0761034778253713,6.50526762852039,0.16445878253511,59.7884955752212,59.3781506681529,60.1988404822894,11.3149206347466,10.6098206556767,12.0668796509879,61.2639053254438,60.8036258471877,61.7241848036998,11.0004442746174,10.2116563301473,11.8501612595122
"IDP2402",5849.19,0.677615694083708,0.712619367853663,5.26818977667974,0.0717839124699825,5.7034689238881,0.222414859286847,60.1822144725364,59.7697410840443,60.5946878610285,11.0215062647939,10.3291972421765,11.7602169362094,60.8047619047612,60.3524133700552,61.2571104394673,10.4027717307081,9.64331364821069,11.2220408491328
"gpm249b",5854.46,8.72271897900442,0.0127610273689044,4.43540306072605,0.108859030672753,10.3357231801352,0.0351366900438991,60.4861995753705,60.0628816933541,60.909517457387,9.9794560023275,9.2804216905087,10.7311440604302,62.0910099889001,61.6478732065366,62.5341467712636,10.1921696890948,9.4627611156609,10.9778025358139
"bnlg1031",5855.19,8.49258758759402,0.0143171981888387,4.35292817072379,0.113441943338729,10.1291756119786,0.0383070537535634,59.1798839458415,58.7566865061365,59.6030813855465,10.8630641028478,10.1483341657625,11.6281312553443,62.118556701031,61.6935230159222,62.5435903861398,10.5923248564592,9.87356950005821,11.3634026543391
"npi268a",5859.29,8.10281701740442,0.0173978523471858,2.90753070723287,0.233688708781718,9.20565798057076,0.0561596167653619,59.7813765182184,59.2795510790079,60.2832019574289,12.1594216108962,11.2596818766587,13.1310578337053,61.7277289836886,61.2557197340609,62.1997382333163,11.8743062867379,11.0259431126361,12.7879446094433
"bnlg1065",5860.89,8.06498940023119,0.0177300435942305,4.29555683026438,0.116743224878976,9.69539222879651,0.0458835617750198,59.4293948126809,59.008099059899,59.8506905654627,10.737608734222,10.0303999293553,11.4946803857552,62.0655391120515,61.6354708066494,62.4956074174535,10.4747810413552,9.75226386384408,11.2508274382443
"umc1607",5866.59,6.41834928494287,0.0403899356561714,4.76076343085259,0.0925152562689554,8.34246495017962,0.0798088063610162,59.7027972027971,59.297021671587,60.1085727340072,12.0249051022564,11.2990330625292,12.7974085851471,61.2835472578762,60.8345374885729,61.7325570271796,11.5417633383028,10.7406462770169,12.4026336517981
"IDP57",5870.55,4.36595684039038,0.112705346360244,5.92773884675423,0.0516187952711158,8.68811422893307,0.0693858730392828,59.4586173320356,59.0249524411717,59.8922822228995,13.347439277933,12.5278647521948,14.2206304747102,61.4609704641356,61.0299026833871,61.892038244884,12.7559030183322,11.9417108253419,13.6256072679132
"IDP257",5879,3.38852256253099,0.183734907325722,7.47292212661215,0.0238383163231941,10.44809986207,0.033519459712761,59.3908174692029,58.9002401406868,59.8813947977191,12.7552147069388,11.8860718580448,13.6879117140782,61.2689463955617,60.8837733182186,61.6541194729047,11.1070105088658,10.417248055199,11.8424445487296
"bnlg1823",5883.49,5.13200650088462,0.0768420509361072,7.72110915881244,0.0210563188835961,9.95557463495816,0.0411827074925823,59.7082452431282,59.2408645833129,60.1756259029435,11.5828748101831,10.7917451068348,12.4320012695077,61.1747747747739,60.7949010154822,61.5546485340656,10.3032371054601,9.6518248404138,10.9986139001233
"gpm359c",5885.64,5.5540965173987,0.0622218995317582,4.57734230451378,0.101401119012787,9.33975566003017,0.0531461156716474,60.0489260143204,59.5727447686014,60.5251072600395,9.75913147727428,9.01291057415408,10.5671354893771,62.3621730382301,61.9652926826297,62.7590533938305,8.97214247273226,8.34020152524637,9.65196587964081
"IDP400",5886.19,8.69195632109671,0.0129588262336814,6.56969268192728,0.0374463386196629,12.5535377958559,0.0136764217779084,59.7103377686791,59.2504891558649,60.1701863814932,10.6859393609776,9.94380164989892,11.483465182318,61.1142284569132,60.7078128857675,61.520644028059,9.66564479729754,9.00121670795769,10.3791178880219
"gpm44c",5886.67,12.4729878219312,0.00195670388838676,6.66595452399971,0.0356866980953981,16.5535798568452,0.0023595735997246,59.6123188405794,59.1305121762966,60.0941255048621,11.3756017532191,10.5521177500439,12.2633501931214,62.712621359223,62.327709230403,63.097533488043,10.2241483474846,9.55799879812848,10.9367255258328
"AY110569",5886.99,12.3193720676402,0.00211291655194178,6.61939221330363,0.0365272724623717,16.3665295324421,0.00256478150867343,60.2135135135143,59.7117258892211,60.7153011378075,10.6466372332451,9.81606692738103,11.5474848750409,62.856923076924,62.3332301861794,63.3806159676686,10.4356755585969,9.56935476578669,11.3804250160793
"psy2",5889.79,11.0912586130149,0.00390448531268115,7.23343568613309,0.0268707258568576,15.7862518063713,0.00331981143183167,59.307962529273,58.8302275605396,59.7856974980064,7.36242544135501,6.72635268245984,8.05864796843934,60.9829545454534,60.5798485153246,61.3860605755822,7.01563260565599,6.46811567717755,7.60949607490954
